AFFYMETRIX_3PRIME_IVT_ID	Name	Species
209645_s_at	aldehyde dehydrogenase 1 family member B1(ALDH1B1)	Homo sapiens
209646_x_at	aldehyde dehydrogenase 1 family member B1(ALDH1B1)	Homo sapiens
203180_at	aldehyde dehydrogenase 1 family member A3(ALDH1A3)	Homo sapiens
1558649_at	aldehyde dehydrogenase 1 family member A3(ALDH1A3)	Homo sapiens
1565731_at	aldehyde dehydrogenase 3 family member B1(ALDH3B1)	Homo sapiens
211004_s_at	aldehyde dehydrogenase 3 family member B1(ALDH3B1)	Homo sapiens
205640_at	aldehyde dehydrogenase 3 family member B1(ALDH3B1)	Homo sapiens
204941_s_at	aldehyde dehydrogenase 3 family member B2(ALDH3B2)	Homo sapiens
204942_s_at	aldehyde dehydrogenase 3 family member B2(ALDH3B2)	Homo sapiens
201612_at	aldehyde dehydrogenase 9 family member A1(ALDH9A1)	Homo sapiens
202053_s_at	aldehyde dehydrogenase 3 family member A2(ALDH3A2)	Homo sapiens
210544_s_at	aldehyde dehydrogenase 3 family member A2(ALDH3A2)	Homo sapiens
202054_s_at	aldehyde dehydrogenase 3 family member A2(ALDH3A2)	Homo sapiens
207583_at	ATP binding cassette subfamily D member 2(ABCD2)	Homo sapiens
238996_x_at	aldolase, fructose-bisphosphate A(ALDOA)	Homo sapiens
200966_x_at	aldolase, fructose-bisphosphate A(ALDOA)	Homo sapiens
214687_x_at	aldolase, fructose-bisphosphate A(ALDOA)	Homo sapiens
211617_at	ALDOA pseudogene 2(ALDOAP2)	Homo sapiens
216600_x_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
241280_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
204705_x_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
217238_s_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
243901_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
214424_s_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
204704_s_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
214423_x_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
211357_s_at	aldolase, fructose-bisphosphate B(ALDOB)	Homo sapiens
202022_at	aldolase, fructose-bisphosphate C(ALDOC)	Homo sapiens
201272_at	aldo-keto reductase family 1 member B(AKR1B1)	Homo sapiens
208211_s_at	ALK receptor tyrosine kinase(ALK)	Homo sapiens
208212_s_at	ALK receptor tyrosine kinase(ALK)	Homo sapiens
207206_s_at	arachidonate 12-lipoxygenase, 12S type(ALOX12)	Homo sapiens
204446_s_at	arachidonate 5-lipoxygenase(ALOX5)	Homo sapiens
213952_s_at	arachidonate 5-lipoxygenase(ALOX5)	Homo sapiens
204445_s_at	arachidonate 5-lipoxygenase(ALOX5)	Homo sapiens
214366_s_at	arachidonate 5-lipoxygenase(ALOX5)	Homo sapiens
204174_at	arachidonate 5-lipoxygenase activating protein(ALOX5AP)	Homo sapiens
207381_at	arachidonate 12-lipoxygenase, 12R type(ALOX12B)	Homo sapiens
214340_at	arachidonate 12-lipoxygenase pseudogene 2(ALOX12P2)	Homo sapiens
207328_at	arachidonate 15-lipoxygenase(ALOX15)	Homo sapiens
1555416_a_at	arachidonate 15-lipoxygenase type B(ALOX15B)	Homo sapiens
206714_at	arachidonate 15-lipoxygenase type B(ALOX15B)	Homo sapiens
211618_s_at	alkaline phosphatase, intestinal(ALPI)	Homo sapiens
207140_at	alkaline phosphatase, intestinal(ALPI)	Homo sapiens
242123_at	progestin and adipoQ receptor family member 7(PAQR7)	Homo sapiens
215783_s_at	alkaline phosphatase, biomineralization associated(ALPL)	Homo sapiens
1557924_s_at	alkaline phosphatase, biomineralization associated(ALPL)	Homo sapiens
204664_at	alkaline phosphatase, placental(ALPP)	Homo sapiens
211619_s_at	alkaline phosphatase, placental(ALPP)	Homo sapiens
210431_at	alkaline phosphatase, germ cell(ALPG)	Homo sapiens
216377_x_at	alkaline phosphatase, germ cell(ALPG)	Homo sapiens
207690_at	ALX homeobox 3(ALX3)	Homo sapiens
221114_at	ameloblastin(AMBN)	Homo sapiens
214425_at	alpha-1-microglobulin/bikunin precursor(AMBP)	Homo sapiens
205477_s_at	alpha-1-microglobulin/bikunin precursor(AMBP)	Homo sapiens
244698_at	TVP23C-CDRT4 readthrough(TVP23C-CDRT4)	Homo sapiens
228482_at	TVP23C-CDRT4 readthrough(TVP23C-CDRT4)	Homo sapiens
201197_at	adenosylmethionine decarboxylase 1(AMD1)	Homo sapiens
201196_s_at	adenosylmethionine decarboxylase 1(AMD1)	Homo sapiens
208410_x_at	amelogenin X-linked(AMELX)	Homo sapiens
208220_x_at	amelogenin Y-linked(AMELY)	Homo sapiens
1553780_at	VEGFC mRNA stability associated lncRNA(VESTAR)	Homo sapiens
202203_s_at	autocrine motility factor receptor(AMFR)	Homo sapiens
202204_s_at	autocrine motility factor receptor(AMFR)	Homo sapiens
200095_x_at	ribosomal protein S10 pseudogene 19(RPS10P19)	Homo sapiens
206516_at	anti-Mullerian hormone(AMH)	Homo sapiens
206892_at	anti-Mullerian hormone receptor type 2(AMHR2)	Homo sapiens
206121_at	adenosine monophosphate deaminase 1(AMPD1)	Homo sapiens
212360_at	adenosine monophosphate deaminase 2(AMPD2)	Homo sapiens
230800_at	adenylate cyclase 4(ADCY4)	Homo sapiens
207992_s_at	adenosine monophosphate deaminase 3(AMPD3)	Homo sapiens
209491_s_at	adenosine monophosphate deaminase 3(AMPD3)	Homo sapiens
205257_s_at	amphiphysin(AMPH)	Homo sapiens
214643_x_at	bridging integrator 1(BIN1)	Homo sapiens
210202_s_at	bridging integrator 1(BIN1)	Homo sapiens
202931_x_at	bridging integrator 1(BIN1)	Homo sapiens
214439_x_at	bridging integrator 1(BIN1)	Homo sapiens
210201_x_at	bridging integrator 1(BIN1)	Homo sapiens
204294_at	aminomethyltransferase(AMT)	Homo sapiens
208498_s_at	amylase alpha 1A(AMY1A)	Homo sapiens
221511_x_at	DNAAF4-CCPG1 readthrough (NMD candidate)(DNAAF4-CCPG1)	Homo sapiens
222156_x_at	DNAAF4-CCPG1 readthrough (NMD candidate)(DNAAF4-CCPG1)	Homo sapiens
214152_at	DNAAF4-CCPG1 readthrough (NMD candidate)(DNAAF4-CCPG1)	Homo sapiens
241713_s_at	DNAAF4-CCPG1 readthrough (NMD candidate)(DNAAF4-CCPG1)	Homo sapiens
214151_s_at	DNAAF4-CCPG1 readthrough (NMD candidate)(DNAAF4-CCPG1)	Homo sapiens
228023_x_at	amylase alpha 2B(AMY2B)	Homo sapiens
205141_at	angiogenin(ANG)	Homo sapiens
205608_s_at	angiopoietin 1(ANGPT1)	Homo sapiens
1552939_at	angiopoietin 1(ANGPT1)	Homo sapiens
205609_at	angiopoietin 1(ANGPT1)	Homo sapiens
1552391_at	coiled-coil domain containing 185(CCDC185)	Homo sapiens
237261_at	angiopoietin 2(ANGPT2)	Homo sapiens
205572_at	angiopoietin 2(ANGPT2)	Homo sapiens
236034_at	angiopoietin 2(ANGPT2)	Homo sapiens
211148_s_at	angiopoietin 2(ANGPT2)	Homo sapiens
208353_x_at	ankyrin 1(ANK1)	Homo sapiens
205390_s_at	ankyrin 1(ANK1)	Homo sapiens
240363_at	ankyrin 1(ANK1)	Homo sapiens
207087_x_at	ankyrin 1(ANK1)	Homo sapiens
205389_s_at	ankyrin 1(ANK1)	Homo sapiens
205391_x_at	ankyrin 1(ANK1)	Homo sapiens
208352_x_at	ankyrin 1(ANK1)	Homo sapiens
202921_s_at	ankyrin 2(ANK2)	Homo sapiens
216195_at	ankyrin 2(ANK2)	Homo sapiens
232606_at	ankyrin 2(ANK2)	Homo sapiens
202920_at	ankyrin 2(ANK2)	Homo sapiens
207950_s_at	ankyrin 3(ANK3)	Homo sapiens
238786_at	ankyrin 3(ANK3)	Homo sapiens
206385_s_at	ankyrin 3(ANK3)	Homo sapiens
209442_x_at	ankyrin 3(ANK3)	Homo sapiens
239726_at	ankyrin 3(ANK3)	Homo sapiens
202888_s_at	alanyl aminopeptidase, membrane(ANPEP)	Homo sapiens
234458_at	alanyl aminopeptidase, membrane(ANPEP)	Homo sapiens
234576_at	alanyl aminopeptidase, membrane(ANPEP)	Homo sapiens
214821_at	solute carrier family 25 member 4(SLC25A4)	Homo sapiens
202825_at	solute carrier family 25 member 4(SLC25A4)	Homo sapiens
200657_at	solute carrier family 25 member 5(SLC25A5)	Homo sapiens
212085_at	solute carrier family 25 member 6(SLC25A6)	Homo sapiens
212826_s_at	solute carrier family 25 member 6(SLC25A6)	Homo sapiens
243389_at	PRH1-PRR4 readthrough(PRH1-PRR4)	Homo sapiens
1569777_a_at	zona pellucida like domain containing 1(ZPLD1)	Homo sapiens
1561969_at	zona pellucida like domain containing 1(ZPLD1)	Homo sapiens
231306_at	lysozyme like 4(LYZL4)	Homo sapiens
201012_at	annexin A1(ANXA1)	Homo sapiens
233011_at	annexin A1(ANXA1)	Homo sapiens
1568126_at	annexin A2(ANXA2)	Homo sapiens
201590_x_at	annexin A2(ANXA2)	Homo sapiens
213503_x_at	annexin A2(ANXA2)	Homo sapiens
210427_x_at	annexin A2(ANXA2)	Homo sapiens
210876_at	annexin A2 pseudogene 1(ANXA2P1)	Homo sapiens
208816_x_at	annexin A2 pseudogene 2(ANXA2P2)	Homo sapiens
211241_at	annexin A2 pseudogene 3(ANXA2P3)	Homo sapiens
1564785_at	long intergenic non-protein coding RNA 1599(LINC01599)	Homo sapiens
209369_at	annexin A3(ANXA3)	Homo sapiens
1555044_a_at	kelch like family member 40(KLHL40)	Homo sapiens
201301_s_at	annexin A4(ANXA4)	Homo sapiens
201302_at	annexin A4(ANXA4)	Homo sapiens
200782_at	annexin A5(ANXA5)	Homo sapiens
244250_at	annexin A6(ANXA6)	Homo sapiens
200982_s_at	annexin A6(ANXA6)	Homo sapiens
201366_at	annexin A7(ANXA7)	Homo sapiens
209860_s_at	annexin A7(ANXA7)	Homo sapiens
206200_s_at	annexin A11(ANXA11)	Homo sapiens
228727_at	annexin A11(ANXA11)	Homo sapiens
214783_s_at	annexin A11(ANXA11)	Homo sapiens
208323_s_at	annexin A13(ANXA13)	Homo sapiens
205639_at	acyloxyacyl hydrolase(AOAH)	Homo sapiens
207064_s_at	amine oxidase copper containing 2(AOC2)	Homo sapiens
1558584_at	ubiquitin like 4B(UBL4B)	Homo sapiens
205082_s_at	aldehyde oxidase 1(AOX1)	Homo sapiens
205083_at	aldehyde oxidase 1(AOX1)	Homo sapiens
204859_s_at	apoptotic peptidase activating factor 1(APAF1)	Homo sapiens
211554_s_at	apoptotic peptidase activating factor 1(APAF1)	Homo sapiens
211553_x_at	apoptotic peptidase activating factor 1(APAF1)	Homo sapiens
218609_s_at	nudix hydrolase 2(NUDT2)	Homo sapiens
207262_at	apolipoprotein F(APOF)	Homo sapiens
206679_at	amyloid beta precursor protein binding family A member 1(APBA1)	Homo sapiens
209871_s_at	amyloid beta precursor protein binding family A member 2(APBA2)	Homo sapiens
209870_s_at	amyloid beta precursor protein binding family A member 2(APBA2)	Homo sapiens
202652_at	amyloid beta precursor protein binding family B member 1(APBB1)	Homo sapiens
213419_at	amyloid beta precursor protein binding family B member 2(APBB2)	Homo sapiens
40148_at	amyloid beta precursor protein binding family B member 2(APBB2)	Homo sapiens
216750_at	amyloid beta precursor protein binding family B member 2(APBB2)	Homo sapiens
216747_at	amyloid beta precursor protein binding family B member 2(APBB2)	Homo sapiens
212972_x_at	amyloid beta precursor protein binding family B member 2(APBB2)	Homo sapiens
212985_at	amyloid beta precursor protein binding family B member 2(APBB2)	Homo sapiens
212970_at	amyloid beta precursor protein binding family B member 2(APBB2)	Homo sapiens
203526_s_at	APC regulator of WNT signaling pathway(APC)	Homo sapiens
216933_x_at	APC regulator of WNT signaling pathway(APC)	Homo sapiens
203527_s_at	APC regulator of WNT signaling pathway(APC)	Homo sapiens
215310_at	APC regulator of WNT signaling pathway(APC)	Homo sapiens
203525_s_at	APC regulator of WNT signaling pathway(APC)	Homo sapiens
206350_at	amyloid P component, serum(APCS)	Homo sapiens
208090_s_at	autoimmune regulator(AIRE)	Homo sapiens
201284_s_at	acylaminoacyl-peptide hydrolase(APEH)	Homo sapiens
242015_x_at	acylaminoacyl-peptide hydrolase(APEH)	Homo sapiens
210027_s_at	apurinic/apyrimidinic endodeoxyribonuclease 1(APEX1)	Homo sapiens
202076_at	baculoviral IAP repeat containing 2(BIRC2)	Homo sapiens
230499_at	baculoviral IAP repeat containing 3(BIRC3)	Homo sapiens
210538_s_at	baculoviral IAP repeat containing 3(BIRC3)	Homo sapiens
243026_x_at	X-linked inhibitor of apoptosis(XIAP)	Homo sapiens
225859_at	X-linked inhibitor of apoptosis(XIAP)	Homo sapiens
206536_s_at	X-linked inhibitor of apoptosis(XIAP)	Homo sapiens
225858_s_at	X-linked inhibitor of apoptosis(XIAP)	Homo sapiens
228363_at	X-linked inhibitor of apoptosis(XIAP)	Homo sapiens
235222_x_at	X-linked inhibitor of apoptosis(XIAP)	Homo sapiens
206537_at	X-linked inhibitor of apoptosis(XIAP)	Homo sapiens
222297_x_at	ribosomal protein L18 pseudogene 10(RPL18P10)	Homo sapiens
216856_s_at	ribosomal protein L18 pseudogene 10(RPL18P10)	Homo sapiens
202094_at	baculoviral IAP repeat containing 5(BIRC5)	Homo sapiens
210334_x_at	baculoviral IAP repeat containing 5(BIRC5)	Homo sapiens
1555826_at	baculoviral IAP repeat containing 5(BIRC5)	Homo sapiens
202095_s_at	baculoviral IAP repeat containing 5(BIRC5)	Homo sapiens
209462_at	amyloid beta precursor like protein 1(APLP1)	Homo sapiens
208704_x_at	amyloid beta precursor like protein 2(APLP2)	Homo sapiens
214875_x_at	amyloid beta precursor like protein 2(APLP2)	Homo sapiens
208701_at	amyloid beta precursor like protein 2(APLP2)	Homo sapiens
211404_s_at	amyloid beta precursor like protein 2(APLP2)	Homo sapiens
208703_s_at	amyloid beta precursor like protein 2(APLP2)	Homo sapiens
208702_x_at	amyloid beta precursor like protein 2(APLP2)	Homo sapiens
208248_x_at	amyloid beta precursor like protein 2(APLP2)	Homo sapiens
228520_s_at	amyloid beta precursor like protein 2(APLP2)	Homo sapiens
231310_at	tripartite motif containing 71(TRIM71)	Homo sapiens
217073_x_at	apolipoprotein A1(APOA1)	Homo sapiens
204450_x_at	apolipoprotein A1(APOA1)	Homo sapiens
219466_s_at	apolipoprotein A2(APOA2)	Homo sapiens
219465_at	apolipoprotein A2(APOA2)	Homo sapiens
206894_at	apolipoprotein A4(APOA4)	Homo sapiens
232807_at	family with sequence similarity 131 member A(FAM131A)	Homo sapiens
232806_s_at	family with sequence similarity 131 member A(FAM131A)	Homo sapiens
221904_at	family with sequence similarity 131 member A(FAM131A)	Homo sapiens
223579_s_at	apolipoprotein B(APOB)	Homo sapiens
205108_s_at	apolipoprotein B(APOB)	Homo sapiens
207158_at	apolipoprotein B mRNA editing enzyme catalytic subunit 1(APOBEC1)	Homo sapiens
1557429_s_at	family with sequence similarity 227 member B(FAM227B)	Homo sapiens
1553799_at	family with sequence similarity 227 member B(FAM227B)	Homo sapiens
204416_x_at	apolipoprotein C1(APOC1)	Homo sapiens
213553_x_at	apolipoprotein C1(APOC1)	Homo sapiens
206784_at	aquaporin 8(AQP8)	Homo sapiens
231561_s_at	apolipoprotein C2(APOC2)	Homo sapiens
231562_at	apolipoprotein C2(APOC2)	Homo sapiens
231587_at	apolipoprotein C3(APOC3)	Homo sapiens
205820_s_at	apolipoprotein C3(APOC3)	Homo sapiens
201525_at	apolipoprotein D(APOD)	Homo sapiens
212884_x_at	apolipoprotein E(APOE)	Homo sapiens
203382_s_at	apolipoprotein E(APOE)	Homo sapiens
203381_s_at	apolipoprotein E(APOE)	Homo sapiens
212874_at	apolipoprotein E(APOE)	Homo sapiens
212883_at	apolipoprotein E(APOE)	Homo sapiens
231359_at	apolipoprotein H(APOH)	Homo sapiens
205216_s_at	apolipoprotein H(APOH)	Homo sapiens
200602_at	amyloid beta precursor protein(APP)	Homo sapiens
211277_x_at	amyloid beta precursor protein(APP)	Homo sapiens
214953_s_at	amyloid beta precursor protein(APP)	Homo sapiens
213892_s_at	adenine phosphoribosyltransferase(APRT)	Homo sapiens
203219_s_at	adenine phosphoribosyltransferase(APRT)	Homo sapiens
204582_s_at	kallikrein related peptidase 3(KLK3)	Homo sapiens
204583_x_at	kallikrein related peptidase 3(KLK3)	Homo sapiens
231629_x_at	kallikrein related peptidase 3(KLK3)	Homo sapiens
215719_x_at	Fas cell surface death receptor(FAS)	Homo sapiens
216252_x_at	Fas cell surface death receptor(FAS)	Homo sapiens
233820_at	Fas cell surface death receptor(FAS)	Homo sapiens
204781_s_at	Fas cell surface death receptor(FAS)	Homo sapiens
204780_s_at	Fas cell surface death receptor(FAS)	Homo sapiens
211333_s_at	Fas ligand(FASLG)	Homo sapiens
210865_at	Fas ligand(FASLG)	Homo sapiens
204967_at	shroom family member 2(SHROOM2)	Homo sapiens
209047_at	aquaporin 1 (Colton blood group)(AQP1)	Homo sapiens
207542_s_at	aquaporin 1 (Colton blood group)(AQP1)	Homo sapiens
236630_at	aquaporin 2(AQP2)	Homo sapiens
240285_at	aquaporin 2(AQP2)	Homo sapiens
206672_at	aquaporin 2(AQP2)	Homo sapiens
39249_at	aquaporin 3 (Gill blood group)(AQP3)	Homo sapiens
39248_at	aquaporin 3 (Gill blood group)(AQP3)	Homo sapiens
203747_at	aquaporin 3 (Gill blood group)(AQP3)	Homo sapiens
210066_s_at	aquaporin 4(AQP4)	Homo sapiens
226228_at	aquaporin 4(AQP4)	Homo sapiens
210067_at	aquaporin 4(AQP4)	Homo sapiens
210068_s_at	aquaporin 4(AQP4)	Homo sapiens
210906_x_at	aquaporin 4(AQP4)	Homo sapiens
213611_at	aquaporin 5(AQP5)	Homo sapiens
231318_at	dynamin 1 pseudogene 46(DNM1P46)	Homo sapiens
216219_at	aquaporin 6(AQP6)	Homo sapiens
208435_s_at	aquaporin 6(AQP6)	Homo sapiens
206955_at	aquaporin 7(AQP7)	Homo sapiens
205568_at	aquaporin 9(AQP9)	Homo sapiens
226197_at	androgen receptor(AR)	Homo sapiens
226192_at	androgen receptor(AR)	Homo sapiens
211110_s_at	androgen receptor(AR)	Homo sapiens
211621_at	androgen receptor(AR)	Homo sapiens
208480_s_at	ATP binding cassette subfamily C member 6(ABCC6)	Homo sapiens
214033_at	ATP binding cassette subfamily C member 6(ABCC6)	Homo sapiens
215559_at	ATP binding cassette subfamily C member 6(ABCC6)	Homo sapiens
230652_at	A-Raf proto-oncogene, serine/threonine kinase(ARAF)	Homo sapiens
201895_at	A-Raf proto-oncogene, serine/threonine kinase(ARAF)	Homo sapiens
201176_s_at	archain 1(ARCN1)	Homo sapiens
204732_s_at	tripartite motif containing 23(TRIM23)	Homo sapiens
210994_x_at	tripartite motif containing 23(TRIM23)	Homo sapiens
210995_s_at	tripartite motif containing 23(TRIM23)	Homo sapiens
205239_at	amphiregulin(AREG)	Homo sapiens
215564_at	amphiregulin(AREG)	Homo sapiens
1557285_at	amphiregulin(AREG)	Homo sapiens
244504_x_at	ADP ribosylation factor 1(ARF1)	Homo sapiens
208750_s_at	ADP ribosylation factor 1(ARF1)	Homo sapiens
232175_at	ADP ribosylation factor 1(ARF1)	Homo sapiens
200065_s_at	ADP ribosylation factor 1(ARF1)	Homo sapiens
1553395_a_at	CD200 receptor 1(CD200R1)	Homo sapiens
1552875_a_at	CD200 receptor 1(CD200R1)	Homo sapiens
211622_s_at	ADP ribosylation factor 3(ARF3)	Homo sapiens
200011_s_at	ADP ribosylation factor 3(ARF3)	Homo sapiens
200734_s_at	ADP ribosylation factor 3(ARF3)	Homo sapiens
201096_s_at	ADP ribosylation factor 4(ARF4)	Homo sapiens
201097_s_at	ADP ribosylation factor 4(ARF4)	Homo sapiens
203586_s_at	ADP ribosylation factor like GTPase 4D(ARL4D)	Homo sapiens
203587_at	ADP ribosylation factor like GTPase 4D(ARL4D)	Homo sapiens
201526_at	ADP ribosylation factor 5(ARF5)	Homo sapiens
224788_at	ADP ribosylation factor 6(ARF6)	Homo sapiens
203311_s_at	ADP ribosylation factor 6(ARF6)	Homo sapiens
203312_x_at	ADP ribosylation factor 6(ARF6)	Homo sapiens
231665_at	arginase 1(ARG1)	Homo sapiens
231663_s_at	arginase 1(ARG1)	Homo sapiens
206177_s_at	arginase 1(ARG1)	Homo sapiens
231662_at	arginase 1(ARG1)	Homo sapiens
203945_at	arginase 2(ARG2)	Homo sapiens
203946_s_at	arginase 2(ARG2)	Homo sapiens
214418_at	cancer/testis associated 62(CT62)	Homo sapiens
200059_s_at	ras homolog family member A(RHOA)	Homo sapiens
240337_at	ras homolog family member A(RHOA)	Homo sapiens
1555814_a_at	ras homolog family member A(RHOA)	Homo sapiens
1553962_s_at	ras homolog family member B(RHOB)	Homo sapiens
1553963_at	ras homolog family member B(RHOB)	Homo sapiens
226417_at	ras homolog family member B(RHOB)	Homo sapiens
212099_at	ras homolog family member B(RHOB)	Homo sapiens
1553965_x_at	ras homolog family member B(RHOB)	Homo sapiens
235742_at	ras homolog family member C(RHOC)	Homo sapiens
200885_at	ras homolog family member C(RHOC)	Homo sapiens
212724_at	Rho family GTPase 3(RND3)	Homo sapiens
229616_s_at	GRAM domain containing 2A(GRAMD2A)	Homo sapiens
203175_at	ras homolog family member G(RHOG)	Homo sapiens
1569393_at	uncharacterized protein MGC15885(MGC15885)	Homo sapiens
202117_at	Rho GTPase activating protein 1(ARHGAP1)	Homo sapiens
216689_x_at	Rho GTPase activating protein 1(ARHGAP1)	Homo sapiens
241419_at	Rho GTPase activating protein 1(ARHGAP1)	Homo sapiens
217153_at	Rho GTPase activating protein 1(ARHGAP1)	Homo sapiens
204425_at	Rho GTPase activating protein 4(ARHGAP4)	Homo sapiens
233872_x_at	Rho GTPase activating protein 5(ARHGAP5)	Homo sapiens
235635_at	Rho GTPase activating protein 5(ARHGAP5)	Homo sapiens
1552627_a_at	Rho GTPase activating protein 5(ARHGAP5)	Homo sapiens
217936_at	Rho GTPase activating protein 5(ARHGAP5)	Homo sapiens
233849_s_at	Rho GTPase activating protein 5(ARHGAP5)	Homo sapiens
208085_s_at	Rho GTPase activating protein 6(ARHGAP6)	Homo sapiens
206167_s_at	Rho GTPase activating protein 6(ARHGAP6)	Homo sapiens
201168_x_at	Rho GDP dissociation inhibitor alpha(ARHGDIA)	Homo sapiens
201167_x_at	Rho GDP dissociation inhibitor alpha(ARHGDIA)	Homo sapiens
211716_x_at	Rho GDP dissociation inhibitor alpha(ARHGDIA)	Homo sapiens
213606_s_at	Rho GDP dissociation inhibitor alpha(ARHGDIA)	Homo sapiens
1555811_at	Rho GDP dissociation inhibitor beta(ARHGDIB)	Homo sapiens
1555812_a_at	Rho GDP dissociation inhibitor beta(ARHGDIB)	Homo sapiens
201288_at	Rho GDP dissociation inhibitor beta(ARHGDIB)	Homo sapiens
206888_s_at	Rho GDP dissociation inhibitor gamma(ARHGDIG)	Homo sapiens
1553052_at	WAP four-disulfide core domain 13(WFDC13)	Homo sapiens
204951_at	ras homolog family member H(RHOH)	Homo sapiens
236293_at	ras homolog family member H(RHOH)	Homo sapiens
229595_at	coiled-coil-helix-coiled-coil-helix domain containing 4(CHCHD4)	Homo sapiens
201659_s_at	ADP ribosylation factor like GTPase 1(ARL1)	Homo sapiens
201657_at	ADP ribosylation factor like GTPase 1(ARL1)	Homo sapiens
201658_at	ADP ribosylation factor like GTPase 1(ARL1)	Homo sapiens
214609_at	paired like homeobox 2A(PHOX2A)	Homo sapiens
202564_x_at	ADP ribosylation factor like GTPase 2(ARL2)	Homo sapiens
213433_at	ADP ribosylation factor like GTPase 3(ARL3)	Homo sapiens
202641_at	ADP ribosylation factor like GTPase 3(ARL3)	Homo sapiens
